,id,Date,source,Author,Twitter.Retweet,Twitter.Followers,Twitter.Following,Hashtags,in_reply_to_screen_name,in_reply_to_user_id,reply_count,favorite_count,user_location,user_verified,user_listed_count,user_favourites_count,user_geo_enabled,Snippet
539,1116472194928922624,2019/04/11 17:44:48,Twitter for iPhone,txbarbydoll,22,519,433,"[{'text': 'WFinalFour', 'indices': [109, 120]}]",,,NULL,0,United States of America,False,15,7026,True,RT @ncaawbb: Together in Tampa took a new meaning for the Lady Bears late in the third quarter last night. #WFinalFour | @BaylorWBB https…
540,1116471385709326336,2019/04/11 17:41:36,Twitter for iPhone,PuggieSue,5,237,94,[],,,NULL,0,Florida,False,1,8382,False,"RT @BN9: BREAKING Former Obama White House counsel indicted on charges of lying, hiding info:"
541,1116469688568037376,2019/04/11 17:34:51,Twitter for iPhone,SandiEveleth,0,1847,2323,[],,,NULL,0,"Tampa, FL",False,216,2077,True,BIG NEWS! The first screening of the documentary (@BOSTheMovie ) about this amazing young man @Sam71489075 will be…
542,1116469147821592578,2019/04/11 17:32:42,Twitter Web App,sergiodaroca,21,29,189,"[{'text': 'ExtinctionRebellion', 'indices': [17, 37]}]",,,NULL,0,,False,1,768,False,RT @ExtinctionR: #ExtinctionRebellion Tampa Bay in the USA refuses to bequeath a dying planet to future generations by failing to act now a…
543,1116468617879728128,2019/04/11 17:30:36,Twitter Web Client,DaveRobinson3,21,587,2435,"[{'text': 'ExtinctionRebellion', 'indices': [17, 37]}]",,,NULL,0,"Lowell, Mass.",False,8,10408,False,RT @ExtinctionR: #ExtinctionRebellion Tampa Bay in the USA refuses to bequeath a dying planet to future generations by failing to act now a…
544,1116467650589339649,2019/04/11 17:26:45,Twitter Web Client,ExtinctionR,21,71516,13201,"[{'text': 'ExtinctionRebellion', 'indices': [0, 20]}]",,,NULL,55,,False,631,59685,True,#ExtinctionRebellion Tampa Bay in the USA refuses to bequeath a dying planet to future generations by failing to ac…
545,1116462941178683393,2019/04/11 17:08:02,MailChimp,ParadiseNewsFL,0,1593,728,[],,,NULL,0,"St. Pete Beach, FL",False,57,2417,True,"Sugar Sand Sculptures, Tampa Bay Blues Fest, Los Vinos De Dali and MORE make it another great weekend in Tampa Bay!…"
546,1116462496850894849,2019/04/11 17:06:16,Twitter for iPhone,AverageGirlT,1,469,214,[],,,NULL,0,,False,32,951,True,"RT @TBBJnewsroom: With locations in four Tampa malls, Kay Jewelers and Zales say they will shutter another 150 stores"
547,1116461087942168577,2019/04/11 17:00:40,trueAnthem,TBBJnewsroom,1,52668,2827,[],,,NULL,0,"Tampa Bay, Florida",False,1002,3452,True,"With locations in four Tampa malls, Kay Jewelers and Zales say they will shutter another 150 stores…"
548,1116457657345433600,2019/04/11 16:47:02,Twitter for Android,LairdRon,7,2194,3168,[],,,NULL,0,,False,33,110596,True,RT @SASfurrowedBrow: Three naked women were spotted at a Pasco rest stop. Then came the high-speed pursuit. here’s what you’re missing #li…
549,1116455204231110656,2019/04/11 16:37:18,Twitter Web Client,MarcStilesPSBJ,1,2239,1166,[],,,NULL,0,"Seattle, WA",False,145,1077,False,How Tod Leiweke led @BillGates to invest in a $3B Tampa project via @PSBJ
550,1116454714642784257,2019/04/11 16:35:21,Twitter Web Client,JillianTV,0,2060,2823,[],,,NULL,0,"Palm Harbor, FL",False,69,3663,True,. @Shaquemgriffin Hi Shaquem! I work over at ABC Action News in Tampa. We're hoping to chat w/you for a story. Mind sending me a DM?
551,1116454419086942210,2019/04/11 16:34:10,Twitter Web Client,BN9,1,372246,333,[],,,NULL,0,Tampa Bay area,True,1745,1154,True,RT @DangerDalia: It’s Decision 2019 - Debate Night for Tampa Mayor. Former Police Chief Jane Castor and Businessman and Philanthropist Davi…
552,1116453973148479490,2019/04/11 16:32:24,Twitter Web Client,cristoreytampa,0,430,658,"[{'text': 'CWSP', 'indices': [4, 9]}, {'text': 'CRT', 'indices': [98, 102]}]",,,NULL,3,"Tampa, FL",False,14,1144,True,"Our #CWSP Partners are the best.👏 Yesterday, we celebrated their excellence and commitment to the #CRT mission.🎉Rea…"
553,1116453599750569984,2019/04/11 16:30:55,Twitter Web Client,warm_fuzzies_fl,2,1,8,[],,,NULL,0,"Pinellas County, FL",False,0,7,False,RT @abcactionnews: AWESOME JOB JACOB! Tampa Bay area high school student scores a perfect 1600 on SAT
554,1116452529842335746,2019/04/11 16:26:40,Twitter for iPhone,DangerDalia,1,694,555,[],,,NULL,4,,False,22,329,True,It’s Decision 2019 - Debate Night for Tampa Mayor. Former Police Chief Jane Castor and Businessman and Philanthropi…
555,1116451769297580041,2019/04/11 16:23:39,Twitter Web Client,JoseAndresLeonG,1,79,130,"[{'text': 'Debate', 'indices': [21, 28]}, {'text': 'robots', 'indices': [49, 56]}]",,,NULL,0,,False,0,4,False,"RT @FloridaFocusUSF: #Debate night in Tampa bay, #robots coming to Walmart and free coffee @Wawa. Check out these top news stories here: ht…"
556,1116451451260362757,2019/04/11 16:22:23,Twitter for iPhone,FloridaFocusUSF,1,166,221,"[{'text': 'Debate', 'indices': [0, 7]}, {'text': 'robots', 'indices': [28, 35]}]",,,NULL,1,"Tampa, FL",False,9,73,True,"#Debate night in Tampa bay, #robots coming to Walmart and free coffee @Wawa. Check out these top news stories here:"
557,1116450354776944658,2019/04/11 16:18:01,Twitter for iPhone,tristanbaurick,11,2337,631,"[{'text': 'Florida', 'indices': [16, 24]}]",,,NULL,0,New Orleans,True,122,1269,True,"RT @craigtimes: #Florida's largest newspaper, @TB_Times, unveils newspaper racks that can stream videos of news &amp; ads in a 7-minute loop --…"
558,1116449440083128320,2019/04/11 16:14:23,Twitter for iPhone,heiglarmy,0,232,43,[],,,NULL,2,,False,4,576,False,*NEWS* A Steinbrenner movie with Katherine Heigl and Harry Connick Jr. will be filmed in Tampa Bay…
559,1116449115376742400,2019/04/11 16:13:06,Twitter for iPad,kit_bramat,7,31,267,[],,,NULL,0,"Ontario, Canada",False,0,1318,False,RT @SASfurrowedBrow: Three naked women were spotted at a Pasco rest stop. Then came the high-speed pursuit. here’s what you’re missing #li…
560,1116449095906922496,2019/04/11 16:13:01,Buffer,Experts_Com,0,5466,1511,"[{'text': 'expertwitness', 'indices': [27, 41]}, {'text': 'JonchuckTrial', 'indices': [94, 108]}]",,,NULL,4,USA,False,350,24266,False,Definitely not the type of #expertwitness testimony the defense wants to have on the record - #JonchuckTrial: Prose…
561,1116448353141837824,2019/04/11 16:10:04,TweetDeck,wmnfnews,0,6804,2118,"[{'text': 'Tampa', 'indices': [0, 6]}]",,,NULL,3,"Tampa, FL USA",False,405,28965,True,"#Tampa Bay Times is spying on you: ""optical sensor .. tracks the length of time viewers watch the videos and attemp…"
562,1116448042427789320,2019/04/11 16:08:50,Twitter for iPhone,OUTCOASTFL,1,747,1420,[],,,NULL,0,"St Petersburg, FL",False,10,1262,True,"RT @teamcelli: Seems like we should be higher than Fort Myers, though! SMH! 👀 Tampa Bay ranks No. 56 on U.S. News &amp; World Report's ‘Best Pl…"
563,1116446756588400648,2019/04/11 16:03:44,BHIVE Nectar,indusurgery1,0,1191,1161,"[{'text': 'surgery', 'indices': [65, 73]}, {'text': 'bhivechat', 'indices': [74, 84]}, {'text': 'usmle', 'indices': [85, 91]}, {'text': 'bhivenectar', 'indices': [92, 104]}]",,,NULL,0,"Boca Raton, FL",False,59,10163,False,Get more youthful look with Tampa doctor's surgery-free facelift #surgery #bhivechat #usmle #bhivenectar
564,1116446498479321104,2019/04/11 16:02:42,Twitter Web Client,BBurnsNHL,2,12872,454,[],,,NULL,23,"Tampa, FL",True,390,1674,True,"""We have to realize that we're up 3-0, we don't need to score another goal to win the game. We have to protect the…"
565,1116445726463025152,2019/04/11 15:59:38,Twitter for Android,LivePdFans,7,123992,72604,[],,,NULL,0,"Fan run,not with @AETV",False,204,58059,False,RT @SASfurrowedBrow: Three naked women were spotted at a Pasco rest stop. Then came the high-speed pursuit. here’s what you’re missing #li…
566,1116445072717950989,2019/04/11 15:57:02,Twitter for iPhone,Fitchik_SS,3,153,116,[],,,NULL,0,"Tampa, FL",False,5,9863,True,"RT @BN9: It was a rough start for the Lightning in the playoffs, but it's just one game. Right? Here are the next watch parties if you'd li…"
567,1116444708727861248,2019/04/11 15:55:35,Twitter for Android,LMJB,0,22933,15313,"[{'text': 'Tampa', 'indices': [33, 39]}, {'text': 'GoFalconHeavy', 'indices': [41, 55]}]",,,NULL,1,"Hot & Humid #TampaBay, #FL",False,770,113266,True,Good news! Drove over again from #Tampa! #GoFalconHeavy
568,1116443567625363456,2019/04/11 15:51:03,dlvr.it,Tampa_NC,0,386,43,[],,,NULL,0,"Tampa, FL",False,25,0,False,Tampa News Top Secret! These secret GPUs and CPUs are used in Acer\'s latest gaming laptops. -…
569,1116443390143541259,2019/04/11 15:50:21,Twitter for iPhone,SASfurrowedBrow,7,172,496,[],,,NULL,51,"Land O' Lakes, FL",False,1,10860,True,Three naked women were spotted at a Pasco rest stop. Then came the high-speed pursuit. here’s what you’re missing…
570,1116442295413420032,2019/04/11 15:46:00,HubSpot,EmbarcCollectiv,0,984,960,[],,,NULL,2,"Tampa, FL",False,27,1465,True,Tampa-based digital media platform @myareanetwork has added two seasoned former CEOs to its board of directors and…
571,1116441015387348992,2019/04/11 15:40:55,Twitter for iPhone,youngru22,3,823,1198,[],,,NULL,0,"Downtown Tampa, FL",False,8,9530,True,"RT @BN9: It was a rough start for the Lightning in the playoffs, but it's just one game. Right? Here are the next watch parties if you'd li…"
572,1116439425007923205,2019/04/11 15:34:36,SocialNewsDesk,BN9,3,372246,333,[],,,NULL,8,Tampa Bay area,True,1745,1154,True,"It was a rough start for the Lightning in the playoffs, but it's just one game. Right? Here are the next watch part…"
573,1116439240114569217,2019/04/11 15:33:51,Twitter Web Client,SLKLAW,0,721,956,[],,,NULL,1,"Toledo, Ohio",False,50,263,False,"Raising more money this year in sponsorships than ever before in the event's 34 year history, Shumaker partner Sara…"
574,1116437650016276481,2019/04/11 15:27:32,Twitter Web Client,MachSys,3,60,12,[],,,NULL,0,"Schaumburg, IL",False,4,1,False,RT @MazakCorp: Great news! We're opening a new Florida Technical Center in the Orlando area to serve manufacturers of all sizes throughout…
575,1116435579758088192,2019/04/11 15:19:19,Twitter Web Client,BHolmes_Hockey,3,544,168,"[{'text': 'SyrCrunch', 'indices': [115, 125]}]",,,NULL,0,"New York, USA",False,8,145,True,RT @SyracuseCrunch: The @TBLightning have reassigned forward Jonne Tammela and defenseman Matthew Spencer from the #SyrCrunch to @OrlandoHo…
576,1116435330197020672,2019/04/11 15:18:19,IFTTT,rayroa,0,1394,685,[],,,NULL,1,"Tampa, Fla.",False,65,4524,True,Cold War Kids added to Tampa Bay Margarita Festival lineup
577,1116435194389643264,2019/04/11 15:17:47,Twitter Web Client,historicybor,0,2720,2917,[],,,NULL,1,,False,29,274,True,Tampa was ranked #56 in Best Places to Live by U.S. News Rankings.
578,1116434174615916545,2019/04/11 15:13:44,TweetDeck,krubenstein,0,657,300,[],,,NULL,1,"Bremerton, WA",False,24,39,True,"Newspaper racks that can stream video news and advertising (and discern viewers’ age, gender and facial expression)."
579,1116434111630016517,2019/04/11 15:13:29,Twitter for Android,myworts,0,106,196,[],,,NULL,0,,False,0,40,False,"Zookeeper hospitalized after orangutan ""nip"" at ZooTampa - FOX 13 Tampa Bay"
580,1116433668967415808,2019/04/11 15:11:43,Twitter for Android,gus_short,5,1950,2024,[],,,NULL,0,"Ohio, USA",False,1,64389,True,"RT @VOL4KIDS: Bill that would have Florida schools teach about human trafficking moves to House floor - FOX 13 News, Tampa Bay"
581,1116433322631147531,2019/04/11 15:10:21,Twitter for iPad,TheUBSoldiers,28,3281,4261,[],,,NULL,0,"Columbus, OH",False,44,149520,False,RT @JerodNBC4: And here's how John Tortorella closed the postgame news conference. Paging all available Tampa-area air fresheners for Game…
582,1116432386210836481,2019/04/11 15:06:37,Twitter for iPhone,Jennart,11,516,624,"[{'text': 'Florida', 'indices': [16, 24]}]",,,NULL,0,U.S.,False,38,3536,False,"RT @craigtimes: #Florida's largest newspaper, @TB_Times, unveils newspaper racks that can stream videos of news &amp; ads in a 7-minute loop --…"
583,1116431201923936263,2019/04/11 15:01:55,Facebook,bamahe,0,293,1188,[],,,NULL,0,33511,False,3,54,True,New apartments coming to Rocky Point - Tampa Bay Business Journal
584,1116431020860018688,2019/04/11 15:01:12,Facebook,Krazywithacause,0,42,87,[],,,NULL,0,,False,9,120,False,I agree with her
585,1116428992561721351,2019/04/11 14:53:08,IFTTT,cl_music,0,6117,477,[],,,NULL,0,"Tampa Bay, FL",False,178,1044,True,Cold War Kids added to Tampa Bay Margarita Festival lineup
586,1116428785157595136,2019/04/11 14:52:19,Twitter Web Client,FinnDen,0,71,142,[],zeeebahtronic,5469842.0,NULL,1,Tampa,False,1,8899,False,@zeeebahtronic @craigtimes I'll stick to Bo's
587,1116428717067124736,2019/04/11 14:52:03,dlvr.it,TheraPhysio,0,2,12,[],,,NULL,0,,False,0,0,False,Navigating Medicare’s annual enrollment period: What you need to know for 2019 - Tampa Bay Times…
588,1116428715947225091,2019/04/11 14:52:02,dlvr.it,Tampa_NC,0,386,43,[],,,NULL,0,"Tampa, FL",False,25,0,False,Tampa News Ketamine May Have Dual Role In Depression Relief : Shots - Health News - NPR
589,1116428684427051008,2019/04/11 14:51:55,Twitter for iPad,77_marmar,2,29,125,"[{'text': 'CBJ', 'indices': [135, 139]}]",,,NULL,0,,False,0,1854,False,"RT @1stOhioBattery: Supercharged Stunner: The Blue Jackets rallied from a 3-0 deficit to beat the Lightning, taking a 1-0 series lead. #CBJ…"
590,1116428666760642561,2019/04/11 14:51:51,sportstream365,NYSportsNews365,0,971,1904,[],,,NULL,0,United States,False,4,0,False,High profile defensive tackle set to visit Tampa Bay Buccaneers - National Football League News -…
591,1116428341769396228,2019/04/11 14:50:33,Twitter Web App,crunchhockey92,3,480,959,"[{'text': 'SyrCrunch', 'indices': [115, 125]}]",,,NULL,0,"North Syracuse, NY",False,5,11006,True,RT @SyracuseCrunch: The @TBLightning have reassigned forward Jonne Tammela and defenseman Matthew Spencer from the #SyrCrunch to @OrlandoHo…
592,1116428269060943872,2019/04/11 14:50:16,IFTTT,Social_Media_a7,0,3367,3387,[],,,NULL,0,,False,9,1,False,Ex-Obama White House Counsel Indicted on Lying Charges
593,1116428249918316545,2019/04/11 14:50:11,Hootsuite Inc.,OrlandoFL407,0,20962,1636,[],,,NULL,0,The Sunshine State ,False,411,6781,True,"Pick fresh fruit, taste blueberry wine at Tampa Bay Blueberry Festival @WFLA"
594,1116428215965429760,2019/04/11 14:50:03,TweetDeck,SyracuseCrunch,3,28849,711,"[{'text': 'SyrCrunch', 'indices': [95, 105]}]",,,NULL,30,"Syracuse, NY",True,518,3405,True,The @TBLightning have reassigned forward Jonne Tammela and defenseman Matthew Spencer from the #SyrCrunch to…
595,1116427134468280320,2019/04/11 14:45:45,Twitter for iPhone,EmilyWunderlich,11,164,325,"[{'text': 'Florida', 'indices': [16, 24]}]",,,NULL,0,"St Petersburg, FL",False,3,2848,True,"RT @craigtimes: #Florida's largest newspaper, @TB_Times, unveils newspaper racks that can stream videos of news &amp; ads in a 7-minute loop --…"
596,1116425302329184256,2019/04/11 14:38:28,Twitter for Android,Mawrcanghan,17,216,2129,[],,,NULL,0,France,False,5,11372,False,RT @TBLightning: We have reassigned Cameron Gaunce to the @syracusecrunch.
597,1116425258821738497,2019/04/11 14:38:18,Twitter for iPad,pautauros,2,20,24,[],,,NULL,0,,False,0,11775,False,RT @WPTV: Florida high school student scores a perfect 1600 on SAT
598,1116425162197557250,2019/04/11 14:37:55,Buffer,TomlinStCyr,0,282,323,[],,,NULL,1,"Tampa Bay, FL",False,14,459,True,Florida Aquarium needs Tampa Bay’s help to win a USA Today contest
599,1116423809849012229,2019/04/11 14:32:33,Twitter for iPhone,KingBrant8,28,351,672,[],,,NULL,0,,False,0,4317,True,RT @JerodNBC4: And here's how John Tortorella closed the postgame news conference. Paging all available Tampa-area air fresheners for Game…
600,1116423807588294657,2019/04/11 14:32:32,Twitter Web App,intermaher,3,873,869,[],,,NULL,0,"Legutiano, España",False,5,1787,False,RT @MazakCorp: Great news! We're opening a new Florida Technical Center in the Orlando area to serve manufacturers of all sizes throughout…
601,1116423665510490117,2019/04/11 14:31:58,Twitter for iPad,NHLCowgirl,1,147,180,[],,,NULL,0,,False,2,1065,False,"RT @NHLdotcom: The Blue Jackets scored four straight goals, including three in the third period, to defeat the Lightning 4-3 in Game 1 of t…"
602,1116423409687306241,2019/04/11 14:30:57,Twitter for iPhone,ScBest01,17,151,1840,[],,,NULL,0,Kawartha Lakes,False,24,1530,False,RT @TBLightning: We have reassigned Cameron Gaunce to the @syracusecrunch.
603,1116422835860328449,2019/04/11 14:28:40,TweetDeck,cl_tampabay,1,65813,3029,[],,,NULL,1,"Tampa Bay, FL",True,752,4171,True,This map will let you know how close you live to a Tampa Bay meth lab
604,1116422559661273088,2019/04/11 14:27:35,IFTTT,TraffickStop101,0,1176,3546,[],,,NULL,2,Worldwide,False,1,9241,False,"Bill that would have Florida schools teach about human trafficking moves to House floor - FOX 13 News, Tampa Bay…"
605,1116422019506147334,2019/04/11 14:25:26,Twitter for iPad,PasteIpunk,5,233,66,[],,,NULL,0,"Florida, Chicago",False,0,18610,True,"RT @BN9: BREAKING Former Obama White House counsel indicted on charges of lying, hiding info:"
606,1116420886096171009,2019/04/11 14:20:55,Twitter for Android,bjnno1,5,935,1671,[],,,NULL,0,"Louisville, KY",False,2,148587,True,"RT @BN9: BREAKING Former Obama White House counsel indicted on charges of lying, hiding info:"
607,1116420640465092608,2019/04/11 14:19:57,TextCaster,BN9,5,372246,333,[],,,NULL,13,Tampa Bay area,True,1745,1154,True,"BREAKING Former Obama White House counsel indicted on charges of lying, hiding info:"
608,1116420351230189570,2019/04/11 14:18:48,Twitter for iPhone,joelrlarson,2,629,885,[],,,NULL,0,,False,18,2039,True,"RT @FLYMCAs: Tampa Bay Area YMCA locations offer free swim lessons during Spring Break, here's how to sign up"
609,1116418641191481344,2019/04/11 14:12:00,Twitter Web Client,DyBest3,17,252,1366,[],,,NULL,0,"Lindsay, Ontario",False,40,7967,False,RT @TBLightning: We have reassigned Cameron Gaunce to the @syracusecrunch.
610,1116418227737747456,2019/04/11 14:10:22,Twitter Web Client,source1security,1,705,1074,[],,,NULL,1,"Tampa Bay, FL",False,60,1055,False,"Check us out in the Tampa Bay Business Journal! ""Meet Source 1 Solutions, a 2019 Best Places to Work honoree""…"
611,1116418094396841984,2019/04/11 14:09:50,Twitter for iPhone,woahandrearose,31,179,488,[],,,NULL,0,chi ca go,False,2,8623,True,RT @thetournament: 🚨BREAKING NEWS🚨 out of @CP3's Greensboro Regional! @DetroitPistons center and 2x NBA All-Star @AndreDrummond will be c…
612,1116417132500144129,2019/04/11 14:06:01,Buffer,SuncoastCSL,0,89,134,"[{'text': 'community', 'indices': [66, 76]}]",,,NULL,1,"305 S. Hyde Park Ave., Tampa",False,0,585,True,Check ou the new issue of Center for Spiritual Living Tampa Bay's #community newsletter. inside you'll find news an…
613,1116415636958269448,2019/04/11 14:00:04,TweetDeck,TampaTarpons,0,23031,854,"[{'text': 'Tarpons', 'indices': [65, 73]}]",,,NULL,2,George M. Steinbrenner Field,True,479,5658,True,"RECAP: ""Despite Late Rally, Tampa Tumbles on Education Day, 8-6; #Tarpons Drop 4th Straight as Mets Complete Sweep""…"
614,1116415277418332161,2019/04/11 13:58:38,Twitter Web Client,rayroa,0,1394,685,[],rayroa,58727124.0,NULL,1,"Tampa, Fla.",False,65,4524,True,"Yes, the Tampa Bay branch of @ExtinctionR is going to activate for a week, but there'll be one day of rest, too"
615,1116414290859368449,2019/04/11 13:54:43,Twitter for iPhone,Rittmo,2,210,1257,[],,,NULL,0,United States,False,4,3172,False,RT @WPTV: Florida high school student scores a perfect 1600 on SAT
616,1116413864965357569,2019/04/11 13:53:02,dlvr.it,GoxNews,0,5250,1667,"[{'text': 'GoxNews', 'indices': [122, 130]}, {'text': 'Retweet', 'indices': [131, 139]}]",,,NULL,0,USA,False,5,1136,True,"School officials: 2,417 unvaccinated children in Pinellas County schools - FOX 13 News, Tampa Bay #GoxNews #Retweet"
617,1116413839426359296,2019/04/11 13:52:55,Twitter for iPhone,carloseats,0,11063,12167,"[{'text': 'DealAlert', 'indices': [0, 10]}, {'text': 'tampa', 'indices': [90, 96]}, {'text': 'tampabay', 'indices': [97, 106]}, {'text': 'GoBolts', 'indices': [107, 115]}]",,,NULL,0,TPA and SF,False,331,57326,True,#DealAlert: Mole y Abuela is offering 50% off bar tabs during @TBLightning playoff games. #tampa #tampabay #GoBolts
618,1116413110913503232,2019/04/11 13:50:02,Buffer,WPTV,2,154389,1210,[],,,NULL,5,"West Palm Beach, FL",True,1327,3699,True,Florida high school student scores a perfect 1600 on SAT
619,1116412875583705088,2019/04/11 13:49:06,Twitter Web Client,Tampa_Bae_J,0,288,269,[],,,NULL,2,"St Petersburg, FL",False,21,804,True,"Positive news site: Makes me feel less shitty than regular news sites. When Bullied Boy Missed His Bus, He Met Poli…"
620,1116412132701159429,2019/04/11 13:46:09,TweetDeck,TampaBayTraffic,0,76764,90,[],,,NULL,0,"Tampa Bay, FL",True,834,2902,True,TRAFFIC ALERT ⚠️ Delays building on Howard Frankland bridge due to crash in northbound lanes; 2 right lanes blocked…
621,1116411902752641024,2019/04/11 13:45:14,HeadofLettuceMedia,TBAThingstodo,0,8597,8195,[],,,NULL,0,"Tampa Bay Area, duh:)",False,150,1,False,NEWS: Mole y Abuela offers 50% off bar tabs during Tampa Bay Lightning 2019 playoff games
622,1116411536883556352,2019/04/11 13:43:46,Twitter Web Client,MicheleMiller52,11,589,1388,"[{'text': 'Florida', 'indices': [16, 24]}]",,,NULL,0,Florida,False,21,5520,False,"RT @craigtimes: #Florida's largest newspaper, @TB_Times, unveils newspaper racks that can stream videos of news &amp; ads in a 7-minute loop --…"
623,1116409479548080136,2019/04/11 13:35:36,Facebook,chaisrealty,0,1936,2304,[],,,NULL,0,"Tampa, FL",False,135,500,True,Such exciting news for our area! Tampa Bay's resurgence as a movie-making destination continues next week! ⭐️
624,1116408642541170688,2019/04/11 13:32:16,Twitter Web Client,poho,0,2823,2847,[],,,NULL,1,"Tampa, FL",False,113,10363,True,TimesVision!
625,1116407806222118912,2019/04/11 13:28:57,Buffer,story_starter,0,84,421,[],,,NULL,0,"Wyoming, USA",False,3,2035,False,"Talking Book Library serves visually impaired: ""As we honor Library Week, a local library is providing audio books…"
626,1116406811060342784,2019/04/11 13:25:00,TweetDeck,tomthuang,0,4766,2525,[],,,NULL,0,"Dallas, TX",True,291,3669,False,"I'm excited to invite you to a community conversation at @Poynter on May 6. A panel of Tampa Bay arts leaders, mode…"
627,1116405228813934592,2019/04/11 13:18:43,Twitter Web Client,AmericanMachnst,3,14514,1976,[],,,NULL,0,"Cleveland, Ohio",False,366,118,False,RT @MazakCorp: Great news! We're opening a new Florida Technical Center in the Orlando area to serve manufacturers of all sizes throughout…
628,1116403628481363968,2019/04/11 13:12:21,TweetDeck,971thefan,0,41813,183,[],,,NULL,0,"Columbus, Ohio",True,450,2366,True,"Happy Thursday! CBJ upset Tampa Bay, Reds &amp; Indians in action, Odell Beckham teasing news, Around the Diamond with…"
629,1116403115241148418,2019/04/11 13:10:19,TweetDeck,ManAndBone971,0,23568,157,[],,,NULL,2,"Columbus, Ohio",False,143,1256,False,"Happy Thursday! CBJ upset Tampa Bay, Reds &amp; Indians in action, Odell Beckham teasing news, Around the Diamond with…"
630,1116402274635587585,2019/04/11 13:06:58,Buffer,abcactionnews,2,158449,651,[],,,NULL,8,Tampa,True,1559,4811,True,AWESOME JOB JACOB! Tampa Bay area high school student scores a perfect 1600 on SAT
631,1116401536651997184,2019/04/11 13:04:02,Sprout Social,NAFClinics,2,1553,960,[],,,NULL,5,Washington DC,False,75,1164,True,"Fresh produce donations to our free clinics help us support nutrition, whole-person health, and overall healthier c…"
632,1116400994085154816,2019/04/11 13:01:53,Twitter for iPhone,OblizzyBlaze,13,356,265,"[{'text': 'SyrCrunch', 'indices': [86, 96]}]",,,NULL,0,,False,3,4894,True,"RT @SyracuseCrunch: The @TBLightning have reassigned defenseman Cameron Gaunce to the #SyrCrunch. Additionally, we have signed forward Nic…"
633,1116399108623749120,2019/04/11 12:54:23,Twitter for Android,josephgeha16,0,969,2137,[],LeoMCastaneda,364429094.0,NULL,2,"Fremont, CA",False,38,8002,True,@LeoMCastaneda The full Tampa Bay Times piece is even more nuts
634,1116399069054820354,2019/04/11 12:54:14,Parkbench.com,dioneadair,0,84,130,[],,,NULL,0,"Winter Park, FL",False,0,28,True,New article: Carlin’s Career Day Helps Tars Almost Topple No. 16 Tampa:
635,1116398643232137216,2019/04/11 12:52:32,dlvr.it,Tampa_NC,0,386,43,[],,,NULL,0,"Tampa, FL",False,25,0,False,Tampa News Sources - Kings' Divac planning to fire Joerger - ESPN
636,1116397847707049984,2019/04/11 12:49:23,Twitter Web App,11loreli61,16,187,574,[],,,NULL,0,,False,0,2153,False,RT @RepCunningham: A remarkable story of an honor that was long overdue. Thank you to the hardworking folks at @USCG who are tracking dow…
637,1116395530157002753,2019/04/11 12:40:10,Twitter Web Client,emiliakalopr,1,45,148,[],,,NULL,1,"Tampa, FL",False,0,245,False,Only the second commercial tenant confirmed and @Oprah is backing it! Can't wait to see what else is coming.…
638,1116394970817212416,2019/04/11 12:37:57,Twitter for iPhone,spat_47,17,172,225,[],,,NULL,0,Manatee County Florida,False,86,356,False,RT @TBLightning: We have reassigned Cameron Gaunce to the @syracusecrunch.
639,1116393728904695808,2019/04/11 12:33:01,Sprout Social,MazakCorp,3,15579,893,[],,,NULL,4,"Florence, KY",False,207,1018,True,Great news! We're opening a new Florida Technical Center in the Orlando area to serve manufacturers of all sizes th…
640,1116393135737856000,2019/04/11 12:30:39,Twitter for iPhone,Tampasdowntown,1,103039,1606,[],,,NULL,0,"Tampa, FL",True,529,7328,True,"RT @CityofTampa: 🚧 TRAFFIC ADVISORY 🚧 It's going to be a busy weekend in @TampasDowntown! If you're planning on heading down, please allow…"
641,1116393050404683776,2019/04/11 12:30:19,Hootsuite Inc.,CityofTampa,1,178824,420,[],,,NULL,0,"Tampa, FL",True,928,26275,True,"🚧 TRAFFIC ADVISORY 🚧 It's going to be a busy weekend in @TampasDowntown! If you're planning on heading down, pleas…"
642,1116392974043308032,2019/04/11 12:30:01,SocialNewsDesk,1073TheEagle,0,1259,488,[],,,NULL,0,"Tampa Bay, FL",True,45,276,True,What? Tampa ranked #56? 😳 (At least Sarasota landed at #18)
643,1116391424336044036,2019/04/11 12:23:51,Facebook,SusFamFound,0,378,499,[],,,NULL,1,USA,False,24,568,False,ABC Action News - WFTS - Tampa Bay stopped by Sustainable Family Farm today to talk about our partnership with the…
644,1116388840674033664,2019/04/11 12:13:35,Twitter for Android,soaprookie,16,1397,5000,[],,,NULL,0,Upstate NY,False,123,38901,False,RT @RepCunningham: A remarkable story of an honor that was long overdue. Thank you to the hardworking folks at @USCG who are tracking dow…
645,1116388797846052868,2019/04/11 12:13:25,Twitter for iPhone,emilykriness9,17,1322,510,[],,,NULL,0,"tampa, fl",False,33,55939,True,RT @TBLightning: We have reassigned Cameron Gaunce to the @syracusecrunch.
646,1116388356374528000,2019/04/11 12:11:40,Twitter Web Client,RepCunningham,16,14311,65,[],,,NULL,35,,True,148,29,True,A remarkable story of an honor that was long overdue. Thank you to the hardworking folks at @USCG who are trackin…
647,1116386321977749504,2019/04/11 12:03:35,Twitter for iPhone,pstover3322,2,327,237,[],,,NULL,0,"St Petersburg, FL",False,6,11031,True,RT @BN9: A community farm run by an organization centered on helping families is donating organic vegetables to a local food pantry.
